1.3,0.992904,0.862404,-0.154598,0.404976,0.896076,-1.90795
1.31,0.991274,0.866426,-0.171365,0.399444,0.905476,-1.91214
1.32,0.989476,0.870393,-0.188102,0.393886,0.91668,-1.91564
1.33,0.987512,0.874304,-0.204808,0.388303,0.929678,-1.91847
1.34,0.98538,0.878159,-0.221479,0.382695,0.94446,-1.92062
1.35,0.983082,0.881958,-0.238113,0.377063,0.961017,-1.92209
1.36,0.980618,0.8857,-0.254706,0.371406,0.979336,-1.92289
1.37,0.977988,0.889386,-0.271257,0.365726,0.999408,-1.92301
1.38,0.975193,0.893015,-0.287761,0.360022,1.02122,-1.92246
1.39,0.972233,0.896586,-0.304217,0.354295,1.04476,-1.92124
1.4,0.969109,0.9001,-0.320622,0.348546,1.07001,-1.91936
1.41,0.965821,0.903557,-0.336972,0.342774,1.09697,-1.91681
1.42,0.96237,0.906956,-0.353266,0.336981,1.12562,-1.91359
1.43,0.958756,0.910297,-0.3695,0.331165,1.15594,-1.90972
1.44,0.95498,0.913579,-0.385671,0.325329,1.18792,-1.90518
1.45,0.951043,0.916803,-0.401777,0.319472,1.22154,-1.89999
1.46,0.946945,0.919968,-0.417815,0.313594,1.25679,-1.89414
1.47,0.942687,0.923075,-0.433783,0.307696,1.29366,-1.88763
1.48,0.938269,0.926122,-0.449677,0.301779,1.33212,-1.88048
1.49,0.933693,0.92911,-0.465495,0.295842,1.37215,-1.87268
1.5,0.92896,0.932039,-0.481235,0.289886,1.41375,-1.86422
1.51,0.924069,0.934908,-0.496893,0.283912,1.4569,-1.85513
1.52,0.919022,0.937717,-0.512468,0.27792,1.50156,-1.84539
1.53,0.91382,0.940466,-0.527955,0.271909,1.54773,-1.83501
1.54,0.908463,0.943155,-0.543354,0.265882,1.59539,-1.824
1.55,0.902953,0.945784,-0.558661,0.259837,1.64451,-1.81234
1.56,0.89729,0.948352,-0.573873,0.253776,1.69508,-1.80006
1.57,0.891476,0.950859,-0.588988,0.247698,1.74707,-1.78714
1.58,0.885511,0.953306,-0.604004,0.241605,1.80046,-1.7736
1.59,0.879396,0.955692,-0.618918,0.235496,1.85523,-1.75943
1.6,0.873133,0.958016,-0.633727,0.229372,1.91135,-1.74463
1.61,0.866722,0.960279,-0.648429,0.223234,1.96881,-1.72922
1.62,0.860165,0.96248,-0.663021,0.217081,2.02757,-1.71319
1.63,0.853462,0.96462,-0.677501,0.210914,2.08763,-1.69655
1.64,0.846615,0.966699,-0.691867,0.204734,2.14894,-1.67929
1.65,0.839625,0.968715,-0.706116,0.19854,2.21148,-1.66143
1.66,0.832493,0.970669,-0.720246,0.192334,2.27523,-1.64296
1.67,0.825221,0.972562,-0.734254,0.186116,2.34017,-1.62389
1.68,0.817809,0.974392,-0.748138,0.179886,2.40625,-1.60422
1.69,0.810258,0.976159,-0.761895,0.173644,2.47347,-1.58395
1.7,0.802571,0.977865,-0.775523,0.167391,2.54178,-1.5631
1.71,0.794748,0.979507,-0.789021,0.161127,2.61117,-1.54166
1.72,0.786791,0.981087,-0.802385,0.154853,2.68159,-1.51963
1.73,0.778701,0.982604,-0.815614,0.14857,2.75302,-1.49703
1.74,0.770479,0.984058,-0.828705,0.142276,2.82544,-1.47385
1.75,0.762127,0.98545,-0.841655,0.135974,2.8988,-1.4501
1.76,0.753647,0.986778,-0.854464,0.129663,2.97308,-1.42578
1.77,0.745039,0.988043,-0.867128,0.123343,3.04825,-1.40091
1.78,0.736305,0.989245,-0.879645,0.117016,3.12427,-1.37548
1.79,0.727446,0.990383,-0.892014,0.110681,3.20111,-1.34949
1.8,0.718465,0.991458,-0.904232,0.104339,3.27874,-1.32297
1.81,0.709362,0.99247,-0.916298,0.0979904,3.35712,-1.2959
1.82,0.700139,0.993418,-0.928208,0.0916355,3.43622,-1.2683
1.83,0.690798,0.994303,-0.939962,0.0852747,3.51601,-1.24017
1.84,0.681341,0.995124,-0.951556,0.0789085,3.59644,-1.21153
1.85,0.671768,0.995881,-0.96299,0.0725373,3.67749,-1.18236
1.86,0.662081,0.996574,-0.974262,0.0661614,3.75911,-1.15269
1.87,0.652283,0.997204,-0.985368,0.0597813,3.84128,-1.12252
1.88,0.642375,0.99777,-0.996308,0.0533973,3.92394,-1.09185
1.89,0.632358,0.998272,-1.00708,0.04701,4.00707,-1.0607
1.9,0.622234,0.99871,-1.01768,0.0406196,4.09063,-1.02907
1.91,0.612004,0.999084,-1.02811,0.0342266,4.17458,-0.996975
1.92,0.601672,0.999395,-1.03837,0.0278314,4.25888,-0.964415
