3263.053000,1.437319,-1.643723,1.514939,-1.636051,-1.317161,-0.003989,0.126085,0.162551,0.113408,-0.172710,-0.075043,-0.000000,1.572072,-1.688384,-3.313292,-0.718112,-0.309995,-0.138357,4.567865,-10.035537,6.539246,4.584236,1.290508,-0.750281
3263.065000,1.438781,-1.641828,1.516318,-1.638172,-1.318061,-0.003964,0.125443,0.164354,0.112387,-0.175531,-0.076061,-0.000000,1.816102,-1.722813,-3.348970,-0.674509,-0.289495,-0.154253,0.638525,-9.469868,5.097327,3.714034,0.264994,-0.905968
3263.075000,1.440063,-1.640214,1.517470,-1.639924,-1.318827,-0.003989,0.128142,0.166220,0.113805,-0.173346,-0.074030,-0.000000,1.466102,-2.129893,-3.579682,-0.695518,-0.285228,-0.145609,7.638465,-14.668269,1.996662,4.811717,2.200384,-0.983288
3263.085000,1.441367,-1.638594,1.518561,-1.641672,-1.319546,-0.003989,0.126469,0.161474,0.112059,-0.173017,-0.072243,0.000000,1.789172,-1.546839,-3.338776,-0.676654,-0.331898,-0.129368,0.080005,-5.665819,4.853307,2.598972,-0.311820,-0.763099
3263.095000,1.442674,-1.636964,1.519701,-1.643380,-1.320278,-0.003989,0.128538,0.162644,0.112872,-0.174022,-0.074369,0.000000,1.564082,-1.722133,-3.360687,-0.642814,-0.304816,-0.154459,5.328724,-9.274515,4.173738,3.143215,1.469423,-1.316559
3263.105000,1.443906,-1.635288,1.520827,-1.645111,-1.321011,-0.004012,0.126691,0.165856,0.111923,-0.176383,-0.077826,0.000000,1.765648,-1.775689,-3.253336,-0.649834,-0.239796,-0.157304,2.081193,-11.294179,6.457956,4.273625,1.324058,-1.044037
3263.115000,1.445201,-1.633679,1.521906,-1.646848,-1.321826,-0.004000,0.127538,0.164783,0.112000,-0.175413,-0.077488,0.000000,1.902410,-1.910841,-3.294442,-0.658908,-0.216065,-0.142161,-0.365309,-12.792494,6.116952,4.749559,0.856319,-0.655112
3263.127000,1.446673,-1.631737,1.523272,-1.648911,-1.322700,-0.004012,0.127623,0.164389,0.113528,-0.177420,-0.074207,0.000000,1.695783,-1.725706,-3.237008,-0.650143,-0.235608,-0.132572,2.795808,-10.171409,6.585800,4.004958,1.640899,-0.896528
3263.137000,1.447955,-1.630012,1.524390,-1.650655,-1.323430,-0.004000,0.128278,0.164569,0.115001,-0.176758,-0.071852,0.000000,1.727097,-1.812590,-3.367378,-0.685099,-0.277605,-0.174596,2.657375,-9.638366,4.931094,3.867251,0.943947,-1.251409
3263.147000,1.449190,-1.628377,1.525519,-1.652386,-1.324113,-0.003989,0.129466,0.166313,0.117231,-0.176247,-0.070948,0.000000,1.729194,-2.165440,-3.452121,-0.681436,-0.334669,-0.174426,3.301702,-15.143843,3.952256,5.087706,0.492124,-0.861009
3263.157000,1.450444,-1.626723,1.526642,-1.654123,-1.324856,-0.004012,0.125916,0.162106,0.112987,-0.175974,-0.069066,0.000000,2.038082,-1.737157,-3.176246,-0.702286,-0.363119,-0.158299,-3.618555,-9.861684,8.668217,4.669058,-1.562131,-0.337649
3263.169000,1.452016,-1.624711,1.528046,-1.656221,-1.325733,-0.004000,0.130609,0.164418,0.114118,-0.175091,-0.073327,0.000000,1.695375,-1.961992,-3.274303,-0.712837,-0.386240,-0.162219,3.038502,-13.311996,7.397199,5.484484,0.083650,-0.543778
3263.179000,1.453321,-1.623084,1.529150,-1.657942,-1.326466,-0.004000,0.129892,0.163331,0.116450,-0.176811,-0.077516,0.000000,1.673950,-1.823028,-3.397236,-0.688344,-0.294851,-0.187360,3.648652,-8.578936,4.331370,3.483470,1.002739,-1.496609
3263.189000,1.454601,-1.621425,1.530314,-1.659756,-1.327246,-0.003976,0.129338,0.165567,0.116777,-0.175375,-0.077876,0.000000,1.639481,-2.161333,-3.454594,-0.718118,-0.247135,-0.162108,4.692495,-14.207215,4.399499,5.434465,1.856916,-0.930361
3263.199000,1.455858,-1.619783,1.531430,-1.661531,-1.327988,-0.004036,0.127649,0.160770,0.116800,-0.175247,-0.076461,0.000000,1.836970,-1.657676,-3.380077,-0.681547,-0.259343,-0.186694,0.320187,-4.778097,4.190796,2.378769,0.385940,-1.619340
3263.209000,1.457151,-1.618107,1.532664,-1.663298,-1.328743,-0.003989,0.126403,0.162990,0.116557,-0.172560,-0.074562,0.000000,1.982365,-1.869948,-3.400050,-0.704942,-0.289562,-0.173410,-2.173056,-8.129974,4.610592,3.589825,-0.631060,-0.974044
3263.221000,1.458709,-1.616154,1.534066,-1.665347,-1.329605,-0.003989,0.129894,0.165881,0.114610,-0.171938,-0.072426,0.000000,1.399543,-2.269930,-3.422358,-0.717203,-0.296357,-0.184999,9.546000,-16.661447,5.019709,6.162514,2.790052,-1.206034
3263.231000,1.459990,-1.614473,1.535218,-1.667115,-1.330324,-0.003976,0.127558,0.162092,0.115711,-0.173876,-0.070074,0.000000,1.591013,-2.016421,-3.452515,-0.665974,-0.338380,-0.215315,5.920351,-10.643640,3.063956,3.540469,1.125702,-1.819749
3263.241000,1.461270,-1.612901,1.536381,-1.668877,-1.331056,-0.004012,0.126159,0.162077,0.116034,-0.174249,-0.073733,0.000000,1.607745,-1.868990,-3.500915,-0.661906,-0.323350,-0.204168,4.962149,-6.677274,1.837897,2.201981,0.945931,-1.969559
3263.251000,1.462515,-1.611275,1.537604,-1.670622,-1.331800,-0.003989,0.125077,0.161711,0.115562,-0.173376,-0.074097,0.000000,1.910849,-1.797464,-3.532358,-0.698802,-0.320523,-0.177946,-1.370543,-3.867814,1.841544,1.819631,-0.886864,-1.393921
3263.261000,1.463809,-1.609686,1.538742,-1.672376,-1.332496,-0.004000,0.126813,0.166726,0.114467,-0.172566,-0.074845,0.000000,1.830581,-2.332997,-3.603462,-0.697163,-0.328917,-0.197491,1.824056,-13.407779,1.246829,4.334707,-0.080032,-1.191181
3263.273000,1.465343,-1.607751,1.540119,-1.674414,-1.333419,-0.004000,0.128161,0.161105,0.113102,-0.175014,-0.074832,-0.000000,1.452623,-1.817257,-3.320702,-0.661654,-0.291928,-0.184517,7.532328,-8.014198,4.999539,3.178671,2.284853,-1.782786
3263.283000,1.466623,-1.606129,1.541258,-1.676177,-1.334162,-0.004000,0.126591,0.163389,0.112210,-0.175678,-0.072807,-0.000000,1.611503,-1.904699,-3.371306,-0.653720,-0.367706,-0.184687,4.679566,-8.445751,4.025145,2.949962,0.585533,-1.501609
3263.293000,1.467929,-1.604524,1.542363,-1.677898,-1.334882,-0.003964,0.127646,0.165337,0.113566,-0.175438,-0.075600,-0.000000,1.452599,-1.891477,-3.445300,-0.683001,-0.293742,-0.174045,7.202587,-7.045909,3.175588,2.817544,2.065875,-1.700909
3263.303000,1.469186,-1.602901,1.543515,-1.679689,-1.335625,-0.004000,0.125915,0.165695,0.114509,-0.176476,-0.074877,-0.000000,1.795310,-2.129763,-3.556889,-0.627498,-0.318946,-0.242792,2.918429,-9.374159,0.387915,2.337707,0.270830,-2.234702
3263.315000,1.470732,-1.600903,1.544939,-1.681738,-1.336561,-0.004012,0.128282,0.164439,0.112966,-0.174147,-0.077363,0.000000,1.585261,-1.854787,-3.476575,-0.692566,-0.248544,-0.210535,5.260324,-5.142224,2.714014,2.355088,1.867234,-2.173978
3263.325000,1.471977,-1.599248,1.546068,-1.683441,-1.337303,-0.004012,0.127492,0.164368,0.113868,-0.177281,-0.075981,0.000000,1.644259,-2.057229,-3.495127,-0.680392,-0.271837,-0.199056,4.581427,-8.546284,2.353242,3.085057,1.434282,-1.792763
3263.335000,1.473258,-1.597546,1.547207,-1.685172,-1.338034,-0.003989,0.127619,0.168873,0.111486,-0.174433,-0.075235,-0.000049,1.518833,-2.352554,-3.515786,-0.701812,-0.247614,-0.197350,7.584408,-14.063590,2.651583,4.937673,2.604080,-1.568585
3263.345000,1.474515,-1.595866,1.548298,-1.686987,-1.338788,-0.004012,0.126664,0.162876,0.112341,-0.174214,-0.073054,-0.000065,1.643488,-2.080981,-3.379585,-0.700359,-0.287033,-0.207240,4.807808,-10.383183,4.786749,4.221315,1.470439,-1.629165
3263.357000,1.476012,-1.593915,1.549664,-1.689133,-1.339626,-0.003977,0.125892,0.164083,0.113000,-0.175276,-0.070793,-0.000057,2.047013,-2.077559,-3.432611,-0.618989,-0.343393,-0.223078,-1.966107,-8.629315,2.285993,2.355717,-1.274462,-1.721325
3263.367000,1.477258,-1.592260,1.550804,-1.690833,-1.340357,-0.004012,0.128648,0.163446,0.113221,-0.171823,-0.070168,-0.000052,1.691731,-1.923348,-3.422324,-0.739999,-0.360268,-0.216979,3.105313,-5.964326,4.575336,3.297597,0.134321,-1.700404
3263.377000,1.478540,-1.590607,1.551943,-1.692590,-1.341067,-0.004012,0.128819,0.166240,0.110968,-0.172256,-0.075300,-0.000063,1.726390,-2.474567,-3.361101,-0.724682,-0.328353,-0.208952,4.353972,-17.647636,5.798389,6.650040,0.960628,-1.001102
3263.387000,1.479822,-1.588938,1.553034,-1.694381,-1.341847,-0.004012,0.130455,0.161599,0.110435,-0.173641,-0.076726,-0.000058,1.680317,-1.978569,-3.148150,-0.669461,-0.352902,-0.228339,4.455176,-11.085011,8.143736,4.599758,0.869539,-1.667597
3263.397000,1.481102,-1.587275,1.554102,-1.696130,-1.342614,-0.004036,0.127283,0.162995,0.113638,-0.171078,-0.076875,-0.000056,1.896409,-2.384880,-3.362056,-0.699618,-0.277333,-0.239571,1.769128,-15.207698,5.162607,5.639686,0.654519,-1.520223
3263.409000,1.482635,-1.585306,1.555470,-1.698180,-1.343488,-0.004036,0.128570,0.165159,0.114882,-0.171203,-0.075072,-0.000047,1.828230,-2.435350,-3.486777,-0.731276,-0.280500,-0.230694,2.571417,-14.016765,3.522107,5.365326,0.761135,-1.502725
3263.419000,1.483939,-1.583681,1.556635,-1.699950,-1.344242,-0.004012,0.130618,0.162667,0.117450,-0.172769,-0.073881,-0.000042,1.581987,-2.273813,-3.449453,-0.744683,-0.255875,-0.240088,6.549351,-11.551767,4.294418,4.979219,2.236922,-1.956598
3263.429000,1.485193,-1.582058,1.557761,-1.701688,-1.344948,-0.003989,0.128073,0.161938,0.113232,-0.172751,-0.071915,-0.000037,1.806233,-2.086323,-3.263914,-0.675156,-0.303314,-0.231812,2.417421,-10.280389,6.143551,4.143297,0.666627,-1.774272
3263.439000,1.486496,-1.580425,1.558888,-1.703431,-1.345655,-0.003989,0.128232,0.162396,0.113649,-0.174496,-0.070790,-0.000051,1.666980,-2.143556,-3.363579,-0.679867,-0.331797,-0.220290,4.539069,-9.775562,4.467653,3.743036,0.918500,-1.779021
3263.451000,1.488015,-1.578497,1.560253,-1.705505,-1.346592,-0.004024,0.126286,0.166514,0.114847,-0.175799,-0.074235,-0.000046,1.997487,-2.535095,-3.382744,-0.679163,-0.306090,-0.217366,0.030511,-16.529338,4.253020,5.622261,-0.157399,-1.141460
3263.461000,1.489271,-1.576872,1.561419,-1.707189,-1.347323,-0.003989,0.129224,0.161891,0.117407,-0.177358,-0.073945,-0.000042,1.722004,-2.037204,-3.467233,-0.664971,-0.336131,-0.228868,3.138782,-5.434699,2.282988,1.988286,0.317638,-2.162536
3263.471000,1.490587,-1.575247,1.562580,-1.709001,-1.348066,-0.003989,0.128752,0.163552,0.115277,-0.176038,-0.073274,-0.000052,1.665117,-2.079432,-3.382493,-0.650989,-0.324433,-0.203825,4.101913,-7.483184,3.491030,2.634800,0.857831,-1.830501
3263.481000,1.491889,-1.573640,1.563683,-1.710724,-1.348785,-0.004000,0.127365,0.163364,0.114752,-0.175434,-0.074055,-0.000049,1.720491,-1.985381,-3.372041,-0.655385,-0.295116,-0.230538,3.282342,-5.521914,3.719872,2.192775,0.891486,-2.231987
3263.493000,1.493408,-1.571617,1.565064,-1.712757,-1.349685,-0.003989,0.126880,0.165720,0.114748,-0.174700,-0.075445,-0.000045,1.654056,-2.370552,-3.369252,-0.692994,-0.272432,-0.228149,5.558780,-13.030086,4.516271,4.873365,1.859087,-1.772823
3263.503000,1.494687,-1.570002,1.566250,-1.714561,-1.350415,-0.004012,0.126216,0.163381,0.115441,-0.176339,-0.072573,-0.000053,1.809104,-1.997050,-3.367903,-0.653414,-0.333263,-0.242042,1.826510,-5.235186,3.728299,2.058643,0.039729,-2.247206
3263.513000,1.495967,-1.568367,1.567425,-1.716253,-1.351171,-0.004012,0.128482,0.163852,0.116608,-0.176355,-0.075692,-0.000050,1.309245,-2.115568,-3.505322,-0.673943,-0.322228,-0.244413,10.501699,-5.743119,1.711151,2.101120,2.630456,-2.688331
3263.523000,1.497258,-1.566680,1.568564,-1.718023,-1.351938,-0.004012,0.126005,0.168615,0.115800,-0.174246,-0.075831,-0.000000,1.559474,-2.666358,-3.567181,-0.653520,-0.280642,-0.234519,7.935968,-15.119072,0.254073,4.327430,2.251189,-2.024711
3263.533000,1.498526,-1.565042,1.569739,-1.719777,-1.352717,-0.004012,0.126819,0.163045,0.115370,-0.174808,-0.075487,-0.000000,1.644961,-2.304635,-3.467825,-0.702694,-0.281787,-0.247564,5.388984,-9.232691,2.872810,3.625820,1.586486,-2.215258
3263.545000,1.500019,-1.563098,1.571093,-1.721883,-1.353591,-0.004024,0.124218,0.163789,0.112807,-0.172931,-0.072940,-0.000060,1.775678,-2.228298,-3.324469,-0.690356,-0.279194,-0.225737,2.872172,-9.627970,5.079727,3.976009,1.035547,-1.806628
3263.555000,1.501336,-1.561413,1.572245,-1.723623,-1.354332,-0.004024,0.126480,0.163824,0.114517,-0.173682,-0.070792,-0.000056,1.718693,-2.217510,-3.443640,-0.713007,-0.273281,-0.236876,3.603480,-7.306336,3.444814,3.294881,1.194153,-2.103765
3263.565000,1.502592,-1.559788,1.573420,-1.725406,-1.355039,-0.004000,0.126427,0.166449,0.115792,-0.174196,-0.069019,-0.000053,1.572761,-2.598535,-3.416517,-0.681814,-0.344953,-0.250312,7.667445,-15.270878,3.205825,5.127380,1.643412,-1.925238
3263.575000,1.503859,-1.558124,1.574536,-1.727160,-1.355710,-0.003989,0.125547,0.161371,0.116228,-0.172385,-0.069603,-0.000060,1.732585,-2.167289,-3.569941,-0.687878,-0.401943,-0.211748,2.266097,-3.738331,0.800165,1.476961,-0.680462,-1.925547
3263.585000,1.505139,-1.556484,1.575709,-1.728901,-1.356467,-0.004000,0.127600,0.163531,0.111524,-0.173782,-0.071811,-0.000000,1.533397,-2.292736,-3.297265,-0.713827,-0.384554,-0.244203,7.155191,-10.750126,5.851199,4.598727,1.227594,-1.906619
3263.597000,1.506668,-1.554480,1.577063,-1.731019,-1.357391,-0.004000,0.125021,0.164675,0.112258,-0.175150,-0.074949,-0.000000,1.901942,-2.389941,-3.349105,-0.695762,-0.331022,-0.248441,1.305597,-11.170884,4.577981,4.354965,-0.034925,-1.814712
3263.607000,1.507913,-1.552798,1.578202,-1.732741,-1.358147,-0.004012,0.126893,0.164859,0.113646,-0.172277,-0.077828,-0.000000,1.723429,-2.693522,-3.398370,-0.709622,-0.296067,-0.253275,5.390352,-16.335850,3.830763,5.881693,1.516828,-1.775808
3263.617000,1.509192,-1.551168,1.579363,-1.734508,-1.358914,-0.004024,0.127217,0.162267,0.114416,-0.173545,-0.076377,-0.000000,1.787442,-2.389573,-3.449754,-0.716261,-0.242174,-0.244457,2.989737,-9.164721,3.208533,3.848197,1.339814,-2.087274
3263.627000,1.510425,-1.549566,1.580489,-1.736201,-1.359644,-0.004024,0.127061,0.161407,0.115088,-0.174686,-0.073250,0.000000,1.796925,-2.240986,-3.575029,-0.707602,-0.253332,-0.258943,2.182257,-3.922817,1.009799,1.893502,0.828697,-2.589810
3263.639000,1.511967,-1.547620,1.581854,-1.738296,-1.360530,-0.004000,0.127025,0.166963,0.116027,-0.175822,-0.072252,0.000000,1.950042,-2.775777,-3.539720,-0.681052,-0.299139,-0.244516,1.386086,-14.668398,0.751745,4.603836,0.127680,-1.748955
3263.649000,1.513258,-1.545952,1.582989,-1.740019,-1.361224,-0.004048,0.125810,0.162185,0.112694,-0.175214,-0.069618,0.000000,2.157077,-2.486548,-3.347698,-0.703364,-0.314577,-0.221570,-3.208583,-11.713893,4.536126,4.606456,-1.168909,-1.307252
3263.659000,1.514564,-1.544381,1.584090,-1.741808,-1.361944,-0.004012,0.130661,0.162149,0.110740,-0.174987,-0.071502,0.000000,1.596487,-2.200861,-3.261520,-0.700550,-0.348798,-0.243757,5.696529,-7.819058,6.076542,3.693011,1.215113,-2.092458
3263.669000,1.515758,-1.542730,1.585192,-1.743514,-1.362640,-0.003989,0.128551,0.162856,0.113698,-0.178432,-0.073256,-0.000066,1.750778,-2.247839,-3.358027,-0.634801,-0.343021,-0.266914,3.603682,-6.776866,3.192045,2.225754,0.465180,-2.552656
3263.681000,1.517313,-1.540775,1.586533,-1.745618,-1.363551,-0.004000,0.129166,0.165621,0.113490,-0.175113,-0.075116,-0.000061,1.607891,-2.724397,-3.250053,-0.701215,-0.346447,-0.267368,7.787612,-17.886320,5.788421,6.540156,1.834033,-1.841316
3263.691000,1.518591,-1.539130,1.587683,-1.747342,-1.364282,-0.003989,0.126368,0.160768,0.116936,-0.174397,-0.073888,-0.000068,1.900394,-2.030733,-3.355591,-0.647117,-0.354051,-0.242880,-0.248744,-1.906451,3.629842,1.029459,-0.754702,-2.367017
3263.701000,1.519860,-1.537508,1.588867,-1.749096,-1.365050,-0.004036,0.127748,0.164885,0.113669,-0.174456,-0.074708,-0.000064,1.894667,-2.532269,-3.282638,-0.689745,-0.352759,-0.235122,1.629961,-12.838967,5.137798,4.866862,-0.077665,-1.571497
3263.711000,1.521152,-1.535846,1.590018,-1.750848,-1.365744,-0.004024,0.129484,0.166756,0.115928,-0.174974,-0.074233,-0.000071,1.661351,-2.547563,-3.321521,-0.696792,-0.329159,-0.250608,5.735058,-12.467653,4.576643,4.762906,1.360734,-1.963027
3263.721000,1.522455,-1.534176,1.591130,-1.752596,-1.366561,-0.004000,0.128116,0.165036,0.114987,-0.174971,-0.075767,-0.000000,1.590010,-2.564857,-3.354750,-0.696567,-0.320929,-0.238709,6.712241,-12.073065,3.975060,4.558249,1.728182,-1.923719
3263.731000,1.523722,-1.532594,1.592266,-1.754397,-1.367256,-0.004012,0.127706,0.162646,0.116134,-0.173471,-0.075547,-0.000000,1.623919,-2.261069,-3.294832,-0.716913,-0.328331,-0.233146,4.924724,-6.845609,5.648873,3.538792,1.211776,-2.004356
3263.741000,1.524990,-1.530954,1.593417,-1.756137,-1.368023,-0.004012,0.127426,0.164603,0.116299,-0.173789,-0.076419,-0.000116,1.862031,-2.346791,-3.417230,-0.712175,-0.296677,-0.247505,1.192577,-6.085719,3.464266,2.940026,0.276406,-2.163453
3263.753000,1.526533,-1.528973,1.594830,-1.758228,-1.368934,-0.004012,0.128584,0.167900,0.116058,-0.169109,-0.075535,-0.000101,1.678861,-2.728848,-3.458433,-0.770093,-0.277312,-0.260043,5.604192,-12.832282,3.384108,5.503675,1.788897,-1.971834
3263.763000,1.527849,-1.527342,1.596001,-1.759967,-1.369675,-0.004000,0.129194,0.163224,0.114749,-0.174053,-0.073736,-0.000109,1.501579,-2.365116,-3.328243,-0.734793,-0.283892,-0.238995,7.263608,-7.727003,5.255484,3.947540,2.371655,-2.134097
3263.773000,1.529090,-1.525674,1.597126,-1.761733,-1.370369,-0.004012,0.126381,0.164262,0.113874,-0.173917,-0.069823,-0.000115,1.640389,-2.543209,-3.319748,-0.707099,-0.347607,-0.244442,5.703383,-11.047508,4.614922,4.474132,1.186003,-1.933023
3263.783000,1.530396,-1.523989,1.598278,-1.763460,-1.371101,-0.004012,0.127967,0.163145,0.117817,-0.173059,-0.071640,-0.000106,1.460002,-2.313884,-3.665764,-0.681025,-0.351521,-0.233735,6.709911,-0.514126,-1.139053,0.249985,1.128507,-2.671490
3263.793000,1.531697,-1.522340,1.599449,-1.765244,-1.371809,-0.004012,0.125186,0.168030,0.115525,-0.172996,-0.072679,-0.000107,1.811962,-3.059097,-3.473978,-0.691348,-0.374881,-0.243489,4.386379,-18.009927,1.040071,5.745429,0.298925,-1.552472
3263.803000,1.532895,-1.520734,1.600645,-1.766940,-1.372542,-0.004036,0.128214,0.163312,0.113867,-0.175585,-0.075980,-0.000129,1.546459,-2.461594,-3.454878,-0.650474,-0.368007,-0.240165,6.542721,-6.472107,1.432159,2.041768,1.061973,-2.365743
3263.813000,1.534197,-1.519132,1.601795,-1.768655,-1.373346,-0.004024,0.126842,0.163049,0.114455,-0.173095,-0.078649,-0.000184,1.615227,-2.530017,-3.472700,-0.692620,-0.270919,-0.216629,5.241164,-7.271561,1.819086,2.832971,1.753161,-2.028824
3263.825000,1.535752,-1.517115,1.603159,-1.770756,-1.374256,-0.004063,0.128230,0.166277,0.115068,-0.175699,-0.077265,-0.006274,1.422226,-2.801886,-3.558518,-0.639228,-0.259531,-0.107069,7.784952,-10.868002,-1.032634,2.860385,2.629843,-0.916223
3263.835000,1.537007,-1.515481,1.604332,-1.772521,-1.375046,-0.004134,0.125245,0.165479,0.113278,-0.177915,-0.074212,-0.003557,1.760037,-2.865969,-3.450999,-0.655656,-0.242753,-0.104236,2.656603,-13.573266,0.851550,4.123627,1.368795,-0.478069
3263.845000,1.538275,-1.513852,1.605494,-1.774219,-1.375764,-0.004084,0.125958,0.161227,0.115208,-0.176678,-0.073004,-0.000437,1.934829,-2.274287,-3.560822,-0.653566,-0.298277,-0.087376,-3.341907,0.237408,0.088830,-0.039185,-1.069375,-0.839647
3263.855000,1.539507,-1.512237,1.606592,-1.775952,-1.376458,-0.004120,0.128190,0.162582,0.111915,-0.179242,-0.069997,-0.000242,1.741874,-2.369536,-3.433604,-0.655613,-0.305786,-0.072382,0.330998,-3.681016,1.949241,1.403104,0.094239,-0.522340
3263.867000,1.541050,-1.510257,1.607958,-1.778040,-1.377310,-0.004132,0.128562,0.166517,0.112376,-0.178005,-0.072846,0.000039,1.701349,-2.820516,-3.378936,-0.658520,-0.319989,-0.076870,3.009137,-13.223623,2.004459,4.207617,0.756068,-0.089468
3263.877000,1.542342,-1.508576,1.609082,-1.779779,-1.378066,-0.004156,0.129241,0.161309,0.109405,-0.177807,-0.074449,0.000046,1.571855,-2.426089,-3.246483,-0.679192,-0.314286,-0.049060,3.407231,-7.613465,5.182383,3.292571,1.155529,-0.011187
3263.887000,1.543584,-1.506932,1.610209,-1.781524,-1.378773,-0.004144,0.126651,0.164221,0.114041,-0.174861,-0.074111,0.000073,1.912308,-2.568427,-3.553507,-0.719117,-0.323780,-0.017306,-3.213785,-4.789650,0.860007,2.236619,-1.176659,0.392145
3263.897000,1.544818,-1.505271,1.611395,-1.783317,-1.379528,-0.004156,0.128491,0.163788,0.114820,-0.175941,-0.073721,0.000091,1.992994,-2.637452,-3.570422,-0.672993,-0.325339,-0.020201,-4.149501,-5.542624,-0.418391,1.765684,-1.549746,0.305665
