4341.6630,0.7918,-1.2211,0.0565,-1.9288,-0.2121,0.0657,0.7698,0.7773,0.2721,0.2514,0.4077,0.3487,3.2921,-0.0506,-0.8629,0.3872,0.3942,0.2921,2.5236,-0.0863,-0.6986,0.4473,0.3898,0.3819,-1.3470,-32.0435,-16.3295,0.9044,-0.0424,-0.0622
4341.6730,0.7994,-1.2134,0.0591,-1.9262,-0.2080,0.0692,0.7622,0.7843,0.2561,0.2674,0.4045,0.3491,3.7519,0.0460,-0.6279,0.4300,0.4277,0.2864,2.5209,-0.1631,-0.7560,0.4507,0.3905,0.3816,-1.2971,-33.0543,-16.7373,0.8657,-0.0320,-0.0622
4341.6850,0.8084,-1.2038,0.0622,-1.9229,-0.2031,0.0733,0.7549,0.7935,0.2374,0.2912,0.4031,0.3427,3.2261,-0.0327,-0.8560,0.4228,0.3116,0.3047,2.4512,-0.7673,-1.0850,0.4326,0.3574,0.3655,-2.0141,-40.3742,-19.7507,0.5861,-0.3667,-0.2195
4341.6950,0.8160,-1.1958,0.0646,-1.9198,-0.1993,0.0768,0.7448,0.8044,0.2247,0.3091,0.3966,0.3376,2.8696,-0.3920,-1.1613,0.3623,0.3298,0.3015,2.4414,-0.8463,-1.1453,0.4355,0.3565,0.3642,-2.0313,-41.3877,-20.1546,0.5471,-0.3564,-0.2195
4341.7070,0.8249,-1.1861,0.0672,-1.9159,-0.1946,0.0808,0.7270,0.8138,0.2056,0.3331,0.3902,0.3337,3.1179,-0.4220,-1.1126,0.3589,0.3020,0.2846,2.4290,-0.9397,-1.2159,0.4390,0.3554,0.3627,-2.0601,-42.5869,-20.6213,0.5009,-0.3441,-0.2195
4341.7170,0.8320,-1.1779,0.0692,-1.9125,-0.1908,0.0841,0.7155,0.8214,0.1904,0.3473,0.3791,0.3281,3.4067,-0.7116,-1.3317,0.3781,0.4027,0.3244,2.4181,-1.0181,-1.2748,0.4419,0.3546,0.3614,-2.0901,-43.5933,-21.0113,0.4617,-0.3336,-0.2195
4341.7270,0.8392,-1.1695,0.0711,-1.9088,-0.1870,0.0874,0.7098,0.8285,0.1754,0.3662,0.3712,0.3252,3.1907,-0.9299,-1.2916,0.2981,0.3516,0.2774,2.4068,-1.0962,-1.3330,0.4447,0.3538,0.3601,-2.1259,-44.5959,-21.3942,0.4223,-0.3230,-0.2195
4341.7390,0.8476,-1.1595,0.0731,-1.9043,-0.1826,0.0913,0.6991,0.8392,0.1582,0.3822,0.3632,0.3247,3.0008,-1.3082,-1.6395,0.3411,0.3287,0.2677,2.3926,-1.1903,-1.4028,0.4481,0.3528,0.3586,-2.1762,-45.8031,-21.8523,0.3746,-0.3102,-0.2195
4341.7490,0.8545,-1.1510,0.0746,-1.9004,-0.1790,0.0944,0.6874,0.8440,0.1397,0.3982,0.3526,0.3185,3.1945,-1.5086,-1.4874,0.3717,0.3439,0.2696,2.3802,-1.2676,-1.4597,0.4510,0.3519,0.3573,-2.2246,-46.7965,-22.2223,0.3355,-0.2996,-0.2195
4341.7610,0.8626,-1.1409,0.0762,-1.8956,-0.1748,0.0982,0.6787,0.8517,0.1226,0.4201,0.3434,0.3116,3.5230,-1.3409,-1.5952,0.4111,0.3739,0.3517,2.3647,-1.3588,-1.5267,0.4545,0.3509,0.3557,-2.2904,-47.9689,-22.6537,0.2889,-0.2870,-0.2195
